JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2454958.912,12.297,0.003,,V,MQE,,110,142,100210,,0,1.421,Z,10.964,14.2,,LX CYG,,STD,,,,
2454964.857,12.081,0.003,,V,MQE,,110,142,100210,,0,1.719,Z,10.964,14.163,,LX CYG,,STD,,,,
2454968.607,12.35,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454969.555,12.41,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454970.538,12.27,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454975.532,12.18,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454980.556,12.16,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454981.537,12.01,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454984.835,11.596,0.002,,V,MQE,,110,142,100210,,0,1.458,Z,10.964,14.135,,LX CYG,,STD,,,,
2454985.552,11.91,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454986.54,11.81,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454995.555,11.57,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454996.568,11.46,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455000.604,11.38,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455001.526,11.29,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455006.552,11.07,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455007.528,11.1,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455009.564,10.96,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455010.52,10.97,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455011.516,10.91,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455012.569,10.89,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455013.57,10.88,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455014.561,10.78,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455018.559,10.78,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455024.535,10.61,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455028.526,10.63,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455032.525,10.6,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455054.588,10.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455057.529,10.63,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455059.525,10.71,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455060.581,10.7,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455066.521,10.65,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455066.838,11,,,Vis.,SRB,,110,117,1264PNT,,,,V,,,,LX CYG,,STD,,,,
2455068.756,10.7,,,Vis.,KMA,,102,109,40110,,,,V,,,,LX CYG,,STD,,,,
2455070.898,10.552,0.001,,V,MQE,,110,142,100210,,0,1.221,Z,10.964,14.168,,LX CYG,,STD,,,,
2455072.58,10.72,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455073.494,10.71,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455074.41,10.65,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455075.554,10.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455080.487,10.72,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455081.459,10.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455082.547,10.57,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455083.473,10.73,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455084.758,10.6,,,Vis.,KMA,,102,109,40110,,,,V,,,,LX CYG,,STD,,,,
2455088.795,10.739,0.008,,V,TRE,,000-BCP-647,000-BCP-617,1249AEV,,0,1.153,Z,11.06,10.964,,LX CYG,AAVSO,STD,,,,
2455088.797,7.773,0.008,,I,TRE,,000-BCP-647,000-BCP-617,1249AEV,,0,1.16,Z,10.493,10.934,,LX CYG,AAVSO,STD,,,,
2455088.798,9.275,0.008,,R,TRE,,000-BCP-647,000-BCP-617,1249AEV,,0,1.163,Z,10.108,10.329,,LX CYG,AAVSO,STD,,,,
2455091.54,10.44,0.007,,V,AAM,,124,122,4329EL,,0,,Z,-3.65,-4.388,,LX CYG,,STD,0,,,
2455091.729,10.8,,,Vis.,KMA,,102,109,40110,,,,V,,,,LX CYG,,STD,,,,
2455093.534,10.341,0.007,,V,AAM,,124,122,4329EL,,0,,Z,-3.511,-4.3,,LX CYG,,STD,0,,,
2455094.531,10.226,0.009,,V,AAM,,124,122,4329EL,,0,,Z,-3.062,-4.004,,LX CYG,,STD,0,,,
2455098.489,10.7,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455099.518,10.462,0.008,,V,AAM,,124,122,4329EL,,0,,Z,-3.514,-4.148,,LX CYG,,STD,0,,,
2455101.512,10.387,0.008,,V,AAM,,124,122,4329EL,,0,,Z,-3.459,-4.211,,LX CYG,,STD,0,,,
2455104.489,10.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455105.471,10.77,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455118.663,10.9,,,Vis.,KMA,,102,109,40110,,,,V,,,,LX CYG,,STD,,,,
2455119.468,10.92,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455122.4,11.3,,,Vis.,CMG,,na,,na,na,,,Z,,,,LX CYG,,STD,,,,
2455123.407,10.94,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455130.446,11.03,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455131.395,11.01,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455132.402,10.99,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455134.502,11.06,0.05,,CR,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455136.475,11.09,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455139.757,10.896,0.002,,V,MQE,,110,142,100210,,0,1.447,Z,10.964,14.147,,LX CYG,,STD,,,,
2455142.385,11.15,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455144.585,11.15,,,Vis.,KMA,,109,116,40110,,,,Z,,,,LX CYG,,STD,,,,
2455148.49,11.19,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455150.2,11.4,,,Vis.,CMG,,na,,na,na,,,Z,,,,LX CYG,,STD,,,,
2455152.694,11.014,0.002,,V,MQE,,110,142,100210,,0,1.3,Z,10.964,14.14,,LX CYG,,STD,,,,
2455155.3,11.4,,,Vis.,CMG,,na,,na,na,,,Z,,,,LX CYG,,STD,,,,
2455156.359,11.32,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455158.321,11.33,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455158.4,11.5,,,Vis.,MRX,,109,116,40110,na,,,Z,,,,LX CYG,,STD,,,,
2455160.422,11.34,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455162.359,11.38,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455167.576,11.2,,,Vis.,ASA,B,110,112,1432tu,,,,Z,,,,LX CYG,,STD,,,,
2455170.637,11.251,0.002,,V,MQE,,110,142,100210,,0,1.266,Z,10.964,14.18,,LX CYG,,STD,,,,
2455172.3,11.6,,,Vis.,CMG,,na,,na,na,,,Z,,,,LX CYG,,STD,,,,
2455175.402,11.55,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455177.35,11.53,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455179.3,11.7,,,Vis.,CMG,,na,,na,na,,,Z,,,,LX CYG,,STD,,,,
2455181.364,11.59,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455186.589,11.444,0.002,,V,MQE,,110,142,100210,,0,1.248,Z,10.964,14.158,,LX CYG,,STD,,,,
2455191.347,11.66,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455193.321,11.79,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455202.595,11.63,0.002,,V,MQE,,110,142,100210,,0,1.516,Z,10.964,14.152,,LX CYG,,STD,,,,
2455203.309,11.87,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455203.309,11.8,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455215.313,12.08,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455215.313,12,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455228.3,<10.8,,,Vis.,PEG,,NA,,NA,,,,Z,,,,LX CYG,,STD,,,,
2455254.708,12.6,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455256.706,12.6,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455269.011,12.453,0.029,,V,MQE,,129_2,128,3197FB,,0,1.903,Z,12.889,12.789,,LX CYG,AAVSO,STD,,,,
2455271.665,12.86,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455273.656,12.94,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455288.642,13.12,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455288.642,13.1,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455292.604,13.16,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455292.604,13.1,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455294.99,13.084,0.006,,V,MQE,,129_2,142,100716,,0,1.461,Z,12.889,14.222,,LX CYG,AAVSO,STD,,,,
2455296.611,13.1,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455296.611,13.15,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455301.601,13.27,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455301.601,13.2,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455304.6,13.2,,,Vis.,CMG,,NA,,NA,,,,Z,,,,LX CYG,,STD,,,,
2455307.604,13.31,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455307.604,13.3,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455312.958,13.137,0.004,,V,MQE,,129_2,142,100716,,0,1.362,Z,12.889,14.218,,LX CYG,AAVSO,STD,,,,
2455324.923,13.421,0.012,,V,MQE,,129_2,128,3197FB,,0,1.374,Z,12.889,12.78,,LX CYG,AAVSO,STD,,,,
2455337.905,13.599,0.013,,V,MQE,,129_2,128,3197FB,,0,1.289,Z,12.889,12.792,,LX CYG,AAVSO,STD,,,,
2455338.516,13.86,0.05,,CR,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455341.558,13.55,0.05,,CR,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455341.84,13.7,,,Vis.,KMA,,135,140,40110,,,,Z,,,,LX CYG,,STD,,,,
2455344.577,13.86,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455346.542,14,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455352.511,14.11,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455352.511,14.1,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455355.542,14.1,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455355.542,14.1,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455362.835,13.447,0.036,,V,MQE,,129_2,128,3197FB,,0,1.293,Z,12.889,12.79,,LX CYG,AAVSO,STD,,,,
2455379.822,14.5,,,Vis.,KMA,,140,149,40110,,,,Z,,,,LX CYG,,STD,,,,
2455381.559,13.88,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455381.559,13.8,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455383.559,14.14,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455383.559,14.1,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455385.5,14.26,0.01,,V,TRF,,124,,2569pwu,,0,1.22,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455395.78,<14.0,,,Vis.,KMA,,140,,40110,,,,Z,,,,LX CYG,,STD,,,,
2455398.4,14.244,0.007,,V,TRF,,124,,2569pwu,,0,1.284,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455407.614,14.36,0.04,,V,SAND,,ENSEMBLE,,2896HK,,0,,Z,,,,LX CYG,BAV,STD,,,,
2455416.44,14.31,0.01,,V,TRF,,124,,2569pwu,,0,1.051,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455416.472,14.23,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455416.472,14.2,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455421.776,<13.8,,,Vis.,SRB,,138,,1933ASC,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455429.527,14.27,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455429.527,14.2,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455433.531,14.3,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455444.32,14.04,0.02,,V,SAND,,135,,2896HK,,0,,Z,14.2,,,LX CYG,BAV,STD,,,,
2455444.771,<14.0,,,Vis.,KMA,,140,,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455445.37,14.14,0.01,,V,TRF,,124,,2569pwu,,0,1.038,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455447.849,13.764,0.029,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.281,Z,12.206,11.335,,LX CYG,AAVSO,STD,,,,
2455447.85,13.7,0.028,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.286,Z,12.253,11.366,,LX CYG,AAVSO,STD,,,,
2455447.851,13.784,0.03,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.291,Z,12.244,11.372,,LX CYG,AAVSO,STD,,,,
2455447.852,13.75,0.029,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.295,Z,12.211,11.347,,LX CYG,AAVSO,STD,,,,
2455451.351,13.74,0.02,,V,SAND,,ENSEMBLE,,1464AD,,0,,Z,,,,LX CYG,BAV,STD,,,,
2455451.802,13.821,0.048,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.156,Z,12.164,11.262,,LX CYG,AAVSO,STD,,,,
2455451.803,13.887,0.051,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.158,Z,12.167,11.27,,LX CYG,AAVSO,STD,,,,
2455451.803,13.893,0.051,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.161,Z,12.159,11.268,,LX CYG,AAVSO,STD,,,,
2455451.804,13.897,0.051,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.163,Z,12.154,11.281,,LX CYG,AAVSO,STD,,,,
2455452.554,14.06,0.03,,V,SAND,,ENSEMBLE,,2896DE,,0,,Z,,,,LX CYG,BAV,STD,,,,
2455453.372,13.9,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455453.372,13.9,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455459.491,14.04,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455459.491,14,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455461.33,13.86,0.01,,V,TRF,,124,,2569pwu,,0,1.04,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455468.555,13.97,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455468.555,13.9,,,V,MEV,,NA,,,,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455473.352,13.62,0.03,,V,SAND,,ENSEMBLE,,2896HK,,0,1.003,Z,,,,LX CYG,BAV,STD,,,,
2455475.439,13.83,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455476.388,13,,,Vis.,CJE,,NA,,NA,,,,Z,,,,LX CYG,,STD,,,,
2455477.29,13.81,0.01,,V,TRF,,124,,2569pwu,,0,1.031,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455478.329,13.9,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455479.42,<13.0,,,Vis.,TPS,,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2455479.675,14.1,,,Vis.,KMA,,123,140,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455495.306,12.94,0.05,,V,SAND,,135,,2569JWV,,0,1.004,Z,14.27,,,LX CYG,BAV,STD,,,,
2455498.27,13.557,0.008,,V,TRF,,124,,2569pwu,,0,1.005,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455500.653,13.158,0.018,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.118,Z,12.335,11.424,,LX CYG,AAVSO,STD,,,,
2455500.654,13.225,0.018,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.121,Z,12.27,11.375,,LX CYG,AAVSO,STD,,,,
2455500.655,13.238,0.018,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.123,Z,12.249,11.365,,LX CYG,AAVSO,STD,,,,
2455500.658,13.23,0.012,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.129,Z,12.436,11.556,,LX CYG,AAVSO,STD,,,,
2455500.66,13.239,0.011,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.136,Z,12.322,11.431,,LX CYG,AAVSO,STD,,,,
2455500.663,13.22,0.01,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.142,Z,12.296,11.423,,LX CYG,AAVSO,STD,,,,
2455500.666,13.176,0.009,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.152,Z,12.46,11.562,,LX CYG,AAVSO,STD,,,,
2455500.67,13.209,0.009,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.162,Z,12.375,11.481,,LX CYG,AAVSO,STD,,,,
2455501.637,14,,,Vis.,KMA,,123,140,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455502.648,13.223,0.01,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.12,Z,12.445,11.564,,LX CYG,AAVSO,STD,,,,
2455502.653,13.145,0.008,,V,TRE,,000-BCP-578,000-BCP-617,3325AUH,,0,1.132,Z,12.448,11.572,,LX CYG,AAVSO,STD,,,,
2455507.363,13.486,0.033,,V,SAND,,135,,3325YHV,,0,1.088,Z,-6.799,,,LX CYG,BAV,STD,,,,
2455513.57,13.7,,,Vis.,KMA,,135,140,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455525.534,12.825,0.068,,V,MZK,,ENSEMBLE,122,3342DUY,,0,1.106,Z,,11.849,,LX CYG,AAVSO,STD,,,,
2455530.507,13.6,,,Vis.,KMA,,127,135,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455543.38,13.048,0.064,,V,SAND,,129,124,3540BRD,,0,1.478,Z,-6.164,-6.934,,LX CYG,BAV,STD,,,,
2455557.49,13.4,,,Vis.,KMA,,124,135,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455577.294,12.49,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
